Index,File_name,use_for_sorting,sample2,treatment,,,,,
573_MET1m,WTCHG_428533_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_435173_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_435174_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_435175_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_437972_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_437973_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_437974_285145,285145,573,MET1m,,,,,
573_MET1m,WTCHG_437975_285145,285145,573,MET1m,,,,,
575_IFN,WTCHG_410450_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_410451_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_410452_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_410453_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_427078_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_427079_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_427080_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_427081_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_428530_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_428531_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_428532_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_428533_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_435173_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_435174_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_435175_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_437972_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_437973_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_437974_259125,259125,575,IFN,,,,,
575_IFN,WTCHG_437975_259125,259125,575,IFN,,,,,
577_IFN,WTCHG_410450_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_410451_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_410452_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_410453_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_427078_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_427079_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_427080_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_427081_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_428530_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_428531_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_428532_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_428533_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_435173_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_435174_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_435175_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_437972_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_437973_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_437974_294132,294132,577,IFN,,,,,
577_IFN,WTCHG_437975_294132,294132,577,IFN,,,,,
577_MET1m,WTCHG_410450_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_410451_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_410452_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_410453_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_427078_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_427079_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_427080_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_427081_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_428530_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_428531_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_428532_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_428533_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_435173_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_435174_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_435175_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_437972_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_437973_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_437974_293144,293144,577,MET1m,,,,,
577_MET1m,WTCHG_437975_293144,293144,577,MET1m,,,,,
582_MET1m,WTCHG_410450_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_410451_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_410452_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_410453_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_427078_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_427079_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_427080_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_427081_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_428530_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_428531_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_428532_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_428533_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_435173_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_435174_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_435175_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_437972_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_437973_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_437974_228145,228145,582,MET1m,,,,,
582_MET1m,WTCHG_437975_228145,228145,582,MET1m,,,,,
585_MET1m,WTCHG_410450_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_410451_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_410452_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_410453_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_427078_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_427079_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_427080_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_427081_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_428530_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_428531_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_428532_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_428533_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_435173_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_435174_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_435175_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_437972_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_437973_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_437974_230169,230169,585,MET1m,,,,,
585_MET1m,WTCHG_437975_230169,230169,585,MET1m,,,,,
585_UT,WTCHG_410450_229157,229157,585,UT,,,,,
585_UT,WTCHG_410451_229157,229157,585,UT,,,,,
585_UT,WTCHG_410452_229157,229157,585,UT,,,,,
585_UT,WTCHG_410453_229157,229157,585,UT,,,,,
585_UT,WTCHG_427078_229157,229157,585,UT,,,,,
585_UT,WTCHG_427079_229157,229157,585,UT,,,,,
585_UT,WTCHG_427080_229157,229157,585,UT,,,,,
585_UT,WTCHG_427081_229157,229157,585,UT,,,,,
585_UT,WTCHG_428530_229157,229157,585,UT,,,,,
585_UT,WTCHG_428531_229157,229157,585,UT,,,,,
585_UT,WTCHG_428532_229157,229157,585,UT,,,,,
585_UT,WTCHG_428533_229157,229157,585,UT,,,,,
585_UT,WTCHG_435173_229157,229157,585,UT,,,,,
585_UT,WTCHG_435174_229157,229157,585,UT,,,,,
585_UT,WTCHG_435175_229157,229157,585,UT,,,,,
585_UT,WTCHG_437972_229157,229157,585,UT,,,,,
585_UT,WTCHG_437973_229157,229157,585,UT,,,,,
585_UT,WTCHG_437974_229157,229157,585,UT,,,,,
585_UT,WTCHG_437975_229157,229157,585,UT,,,,,
586_IFN,WTCHG_410450_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_410451_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_410452_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_410453_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_427078_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_427079_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_427080_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_427081_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_428530_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_428531_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_428532_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_428533_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_435173_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_435174_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_435175_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_437972_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_437973_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_437974_206131,206131,586,IFN,,,,,
586_IFN,WTCHG_437975_206131,206131,586,IFN,,,,,
586_MET1m,WTCHG_410450_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_410451_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_410452_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_410453_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_427078_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_427079_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_427080_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_427081_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_428530_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_428531_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_428532_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_428533_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_435173_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_435174_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_435175_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_437972_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_437973_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_437974_205143,205143,586,MET1m,,,,,
586_MET1m,WTCHG_437975_205143,205143,586,MET1m,,,,,
587_IFN,WTCHG_410450_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_410451_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_410452_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_410453_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_427078_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_427079_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_427080_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_427081_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_428530_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_428531_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_428532_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_428533_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_435173_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_435174_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_435175_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_437972_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_437973_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_437974_214130,214130,587,IFN,,,,,
587_IFN,WTCHG_437975_214130,214130,587,IFN,,,,,
587_MET1m,WTCHG_410450_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_410451_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_410452_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_410453_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_427078_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_427079_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_427080_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_427081_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_428530_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_428531_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_428532_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_428533_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_435173_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_435174_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_435175_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_437972_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_437973_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_437974_213142,213142,587,MET1m,,,,,
587_MET1m,WTCHG_437975_213142,213142,587,MET1m,,,,,
588_IFN,WTCHG_410450_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_410451_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_410452_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_410453_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_427078_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_427079_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_427080_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_427081_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_428530_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_428531_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_428532_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_428533_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_435173_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_435174_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_435175_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_437972_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_437973_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_437974_222129,222129,588,IFN,,,,,
588_IFN,WTCHG_437975_222129,222129,588,IFN,,,,,
588_MET1m,WTCHG_410450_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_410451_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_410452_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_410453_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_427078_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_427079_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_427080_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_427081_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_428530_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_428531_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_428532_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_428533_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_435173_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_435174_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_435175_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_437972_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_437973_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_437974_221141,221141,588,MET1m,,,,,
588_MET1m,WTCHG_437975_221141,221141,588,MET1m,,,,,
589_IFN,WTCHG_410450_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_410451_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_410452_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_410453_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_427078_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_427079_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_427080_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_427081_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_428530_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_428531_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_428532_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_428533_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_435173_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_435174_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_435175_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_437972_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_437973_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_437974_230128,230128,589,IFN,,,,,
589_IFN,WTCHG_437975_230128,230128,589,IFN,,,,,
589_MET1m,WTCHG_410450_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_410451_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_410452_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_410453_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_427078_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_427079_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_427080_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_427081_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_428530_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_428531_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_428532_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_428533_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_435173_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_435174_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_435175_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_437972_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_437973_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_437974_229140,229140,589,MET1m,,,,,
589_MET1m,WTCHG_437975_229140,229140,589,MET1m,,,,,
590_IFN,WTCHG_410450_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_410451_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_410452_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_410453_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_427078_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_427079_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_427080_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_427081_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_428530_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_428531_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_428532_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_428533_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_435173_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_435174_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_435175_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_437972_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_437973_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_437974_238127,238127,590,IFN,,,,,
590_IFN,WTCHG_437975_238127,238127,590,IFN,,,,,
590_MET1m,WTCHG_410450_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_410451_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_410452_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_410453_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_427078_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_427079_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_427080_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_427081_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_428530_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_428531_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_428532_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_428533_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_435173_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_435174_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_435175_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_437972_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_437973_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_437974_237139,237139,590,MET1m,,,,,
590_MET1m,WTCHG_437975_237139,237139,590,MET1m,,,,,
591_IFN,WTCHG_410450_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_410451_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_410452_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_410453_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_427078_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_427079_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_427080_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_427081_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_428530_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_428531_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_428532_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_428533_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_435173_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_435174_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_435175_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_437972_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_437973_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_437974_246126,246126,591,IFN,,,,,
591_IFN,WTCHG_437975_246126,246126,591,IFN,,,,,
591_MET1m,WTCHG_410450_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_410451_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_410452_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_410453_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_427078_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_427079_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_427080_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_427081_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_428530_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_428531_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_428532_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_428533_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_435173_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_435174_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_435175_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_437972_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_437973_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_437974_245138,245138,591,MET1m,,,,,
591_MET1m,WTCHG_437975_245138,245138,591,MET1m,,,,,
592_IFN,WTCHG_410450_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_410451_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_410452_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_410453_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_427078_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_427079_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_427080_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_427081_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_428530_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_428531_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_428532_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_428533_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_435173_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_435174_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_435175_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_437972_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_437973_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_437974_254125,254125,592,IFN,,,,,
592_IFN,WTCHG_437975_254125,254125,592,IFN,,,,,
592_MET1m,WTCHG_410450_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_410451_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_410452_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_410453_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_427078_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_427079_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_427080_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_427081_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_428530_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_428531_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_428532_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_428533_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_435173_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_435174_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_435175_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_437972_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_437973_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_437974_253137,253137,592,MET1m,,,,,
592_MET1m,WTCHG_437975_253137,253137,592,MET1m,,,,,
593_IFN,WTCHG_410450_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_410451_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_410452_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_410453_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_427078_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_427079_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_427080_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_427081_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_428530_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_428531_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_428532_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_428533_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_435173_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_435174_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_435175_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_437972_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_437973_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_437974_288109,288109,593,IFN,,,,,
593_IFN,WTCHG_437975_288109,288109,593,IFN,,,,,
593_MET1m,WTCHG_410450_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_410451_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_410452_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_410453_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_427078_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_427079_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_427080_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_427081_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_428530_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_428531_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_428532_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_428533_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_435173_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_435174_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_435175_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_437972_287121,287121,593,MET1m,,,,,
593_MET1m,WTCHG_437973_287121,287121,593,MET1m,,,,,
