!Sample_title	!Sample_geo_accession	!Sample_status	!Sample_submission_date	!Sample_last_update_date	!Sample_type	!Sample_channel_count	!Sample_source_name_ch1	!Sample_organism_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_molecule_ch1	!Sample_extract_protocol_ch1	!Sample_label_ch1	!Sample_label_protocol_ch1	!Sample_taxid_ch1	!Sample_hyb_protocol	!Sample_scan_protocol	!Sample_data_processing	!Sample_platform_id	!Sample_contact_name	!Sample_contact_laboratory	!Sample_contact_department	!Sample_contact_institute	!Sample_contact_address	!Sample_contact_city	!Sample_contact_state	!Sample_contact_zip/postal_code	!Sample_contact_country	!Sample_supplementary_file	!Sample_data_row_count	!Sample_relation
IGTB1531.4 [CD4]	GSM1351082	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 23	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351082/suppl/GSM1351082_EA10047_221128_HUGENE-1_0-ST-V1_IGTB1531.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1532.4 [CD4]	GSM1351083	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 24	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351083/suppl/GSM1351083_EA10047_221148_HUGENE-1_0-ST-V1_IGTB1532.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1535.4 [CD4]	GSM1351084	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 45	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351084/suppl/GSM1351084_EA10047_234052_HUGENE-1_0-ST-V1_IGTB1535.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB154.4 [CD4]	GSM1351085	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 22	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351085/suppl/GSM1351085_EA10047_221091_HUGENE-1_0-ST-V1_IGTB154.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1542.4 [CD4]	GSM1351086	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 20	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351086/suppl/GSM1351086_EA10047_221010_HUGENE-1_0-ST-V1_IGTB1542.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1548.4 [CD4]	GSM1351087	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 25	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351087/suppl/GSM1351087_EA10047_221157_HUGENE-1_0-ST-V1_IGTB1548.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB155.4 [CD4]	GSM1351088	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 37	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351088/suppl/GSM1351088_EA10047_148926_HUGENE-1_0-ST-V1_IGTB155.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1550.F4 [CD4]	GSM1351089	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 20	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351089/suppl/GSM1351089_EA10047_234166_HUGENE-1_0-ST-V1_IGTB1550.F4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1556.F4 [CD4]	GSM1351090	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 30	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351090/suppl/GSM1351090_EA10047_234167_HUGENE-1_0-ST-V1_IGTB1556.F4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1557.4 [CD4]	GSM1351091	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 23	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351091/suppl/GSM1351091_EA10047_234056_HUGENE-1_0-ST-V1_IGTB1557.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1559.F4 [CD4]	GSM1351092	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 20	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351092/suppl/GSM1351092_EA10047_234168_HUGENE-1_0-ST-V1_IGTB1559.F4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1565.4 [CD4]	GSM1351093	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 24	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351093/suppl/GSM1351093_EA10047_234085_HUGENE-1_0-ST-V1_IGTB1565.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1566.F4 [CD4]	GSM1351094	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 20	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351094/suppl/GSM1351094_EA10047_234170_HUGENE-1_0-ST-V1_IGTB1566.F4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1567.4 [CD4]	GSM1351095	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 23	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351095/suppl/GSM1351095_EA10047_234066_HUGENE-1_0-ST-V1_IGTB1567.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1568.4 [CD4]	GSM1351096	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 22	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351096/suppl/GSM1351096_EA10047_234097_HUGENE-1_0-ST-V1_IGTB1568.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1570.4 [CD4]	GSM1351097	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 23	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351097/suppl/GSM1351097_EA10047_221047_HUGENE-1_0-ST-V1_IGTB1570.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1572.F4 [CD4]	GSM1351098	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 24	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351098/suppl/GSM1351098_EA10047_234172_HUGENE-1_0-ST-V1_IGTB1572.F4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1573.4 [CD4]	GSM1351099	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 26	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351099/suppl/GSM1351099_EA10047_233998_HUGENE-1_0-ST-V1_IGTB1573.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1574.4 [CD4]	GSM1351100	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 26	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351100/suppl/GSM1351100_EA10047_221210_HUGENE-1_0-ST-V1_IGTB1574.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1575.F4 [CD4]	GSM1351101	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 25	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351101/suppl/GSM1351101_EA10047_234174_HUGENE-1_0-ST-V1_IGTB1575.F4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1577.4 [CD4]	GSM1351102	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 50	gender: male	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351102/suppl/GSM1351102_EA10047_221132_HUGENE-1_0-ST-V1_IGTB1577.4.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1590.F4 [CD4]	GSM1351103	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_CD4 T-Cells from PBMCs	Homo sapiens	age (yrs): 28	gender: female	cell type: T4 Naive cells from human peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD3+ CD4+ CD62L+	exclusion markers: CD14- CD8- CD25-	phenotype markers: CD3+ CD14- CD4+ CD8- CD62L+ CD25-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351103/suppl/GSM1351103_EA10047_234175_HUGENE-1_0-ST-V1_IGTB1590.F4.CEL.gz	21727	Reanalyzed by: GSE86357
