sample_id	genotype_id	sex	cell_type	condition	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	ega_id
KXDTPUUICZ_3	EIP@KXDTPUUICZ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481989
KXDTPUUICZ_4	EIP@KXDTPUUICZ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481990
KXDTPUUICZ_5	EIP@KXDTPUUICZ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481991
LAQZXNBPQY_1	EIP@LAQZXNBPQY	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481992
LAQZXNBPQY_2	EIP@LAQZXNBPQY	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481993
LAQZXNBPQY_3	EIP@LAQZXNBPQY	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481994
LAQZXNBPQY_4	EIP@LAQZXNBPQY	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481995
LAQZXNBPQY_5	EIP@LAQZXNBPQY	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481996
LFVJUQISVR_1	EIP@LFVJUQISVR	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481997
LFVJUQISVR_2	EIP@LFVJUQISVR	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481998
LFVJUQISVR_3	EIP@LFVJUQISVR	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001481999
LFVJUQISVR_4	EIP@LFVJUQISVR	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482000
LFVJUQISVR_5	EIP@LFVJUQISVR	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482001
LJFEWNFQVF_1	EIP@LJFEWNFQVF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482002
LJFEWNFQVF_2	EIP@LJFEWNFQVF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482003
LJFEWNFQVF_3	EIP@LJFEWNFQVF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482004
LJFEWNFQVF_4	EIP@LJFEWNFQVF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482005
LJFEWNFQVF_5	EIP@LJFEWNFQVF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482006
LRZPBABQEL_1	EIP@LRZPBABQEL	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482007
LRZPBABQEL_2	EIP@LRZPBABQEL	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482008
LRZPBABQEL_3	EIP@LRZPBABQEL	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482009
LRZPBABQEL_4	EIP@LRZPBABQEL	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482010
LRZPBABQEL_5	EIP@LRZPBABQEL	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482011
LTOOWSNDKX_1	EIP@LTOOWSNDKX	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482012
LTOOWSNDKX_2	EIP@LTOOWSNDKX	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482013
LTOOWSNDKX_3	EIP@LTOOWSNDKX	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482014
LTOOWSNDKX_4	EIP@LTOOWSNDKX	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482015
LTOOWSNDKX_5	EIP@LTOOWSNDKX	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482016
LVOMJJWNYB_1	EIP@LVOMJJWNYB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482017
LVOMJJWNYB_2	EIP@LVOMJJWNYB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482018
LVOMJJWNYB_3	EIP@LVOMJJWNYB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482019
LVOMJJWNYB_4	EIP@LVOMJJWNYB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482020
LVOMJJWNYB_5	EIP@LVOMJJWNYB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	FALSE	TRUE	Quach_2016	EGAR00001482021
LYZVSGYLUL_1	EIP@LYZVSGYLUL	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482022
LYZVSGYLUL_2	EIP@LYZVSGYLUL	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482023
LYZVSGYLUL_3	EIP@LYZVSGYLUL	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482024
LYZVSGYLUL_4	EIP@LYZVSGYLUL	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482025
LYZVSGYLUL_5	EIP@LYZVSGYLUL	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482026
MCCSLEQMNU_1	EIP@MCCSLEQMNU	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482027
MCCSLEQMNU_2	EIP@MCCSLEQMNU	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482028
MCCSLEQMNU_3	EIP@MCCSLEQMNU	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482029
MCCSLEQMNU_4	EIP@MCCSLEQMNU	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482030
MCCSLEQMNU_5	EIP@MCCSLEQMNU	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482031
MFPBCPVTTJ_1	EIP@MFPBCPVTTJ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482032
MFPBCPVTTJ_2	EIP@MFPBCPVTTJ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482033
MFPBCPVTTJ_3	EIP@MFPBCPVTTJ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482034
MFPBCPVTTJ_4	EIP@MFPBCPVTTJ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482035
MFPBCPVTTJ_5	EIP@MFPBCPVTTJ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482036
MIRHDLRNVI_1	EIP@MIRHDLRNVI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482037
MIRHDLRNVI_2	EIP@MIRHDLRNVI	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482038
MIRHDLRNVI_3	EIP@MIRHDLRNVI	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482039
MIRHDLRNVI_4	EIP@MIRHDLRNVI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482040
MIRHDLRNVI_5	EIP@MIRHDLRNVI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482041
MJSUIHSHIX_1	EIP@MJSUIHSHIX	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482042
MJSUIHSHIX_2	EIP@MJSUIHSHIX	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482043
MJSUIHSHIX_3	EIP@MJSUIHSHIX	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482044
MJSUIHSHIX_4	EIP@MJSUIHSHIX	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482045
MJSUIHSHIX_5	EIP@MJSUIHSHIX	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482046
MKCDZRXHAO_1	EIP@MKCDZRXHAO	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482047
MKCDZRXHAO_2	EIP@MKCDZRXHAO	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482048
MKCDZRXHAO_3	EIP@MKCDZRXHAO	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482049
MKCDZRXHAO_4	EIP@MKCDZRXHAO	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482050
MKCDZRXHAO_5	EIP@MKCDZRXHAO	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482051
MOQYRQKPVB_1	EIP@MOQYRQKPVB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482052
MOQYRQKPVB_2	EIP@MOQYRQKPVB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482053
MOQYRQKPVB_3	EIP@MOQYRQKPVB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482054
MOQYRQKPVB_4	EIP@MOQYRQKPVB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482055
MOQYRQKPVB_5	EIP@MOQYRQKPVB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482056
MULBUEXFOV_1	EIP@MULBUEXFOV	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482057
MULBUEXFOV_2	EIP@MULBUEXFOV	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482058
MULBUEXFOV_3	EIP@MULBUEXFOV	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482059
MULBUEXFOV_4	EIP@MULBUEXFOV	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482060
MULBUEXFOV_5	EIP@MULBUEXFOV	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482061
MWWRRLKPMB_1	EIP@MWWRRLKPMB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482062
MWWRRLKPMB_2	EIP@MWWRRLKPMB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482063
MWWRRLKPMB_3	EIP@MWWRRLKPMB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482064
MWWRRLKPMB_4	EIP@MWWRRLKPMB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482065
MWWRRLKPMB_5	EIP@MWWRRLKPMB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482066
MXEDRXDTPM_1	EIP@MXEDRXDTPM	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482067
MXEDRXDTPM_3	EIP@MXEDRXDTPM	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482068
MXEDRXDTPM_4	EIP@MXEDRXDTPM	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482069
MXEDRXDTPM_5	EIP@MXEDRXDTPM	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482070
NAGVNZGKWQ_1	EIP@NAGVNZGKWQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482071
NAGVNZGKWQ_2	EIP@NAGVNZGKWQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482072
NAGVNZGKWQ_3	EIP@NAGVNZGKWQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482073
NAGVNZGKWQ_4	EIP@NAGVNZGKWQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482074
NAGVNZGKWQ_5	EIP@NAGVNZGKWQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482075
NASXDNCEPQ_1	EIP@NASXDNCEPQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482076
NASXDNCEPQ_2	EIP@NASXDNCEPQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482077
NASXDNCEPQ_3	EIP@NASXDNCEPQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482078
NASXDNCEPQ_4	EIP@NASXDNCEPQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482079
NASXDNCEPQ_5	EIP@NASXDNCEPQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482080
NDNMAEFMNP_1	EIP@NDNMAEFMNP	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482081
NDNMAEFMNP_2	EIP@NDNMAEFMNP	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482082
NDNMAEFMNP_3	EIP@NDNMAEFMNP	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482083
NDNMAEFMNP_4	EIP@NDNMAEFMNP	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482084
NDNMAEFMNP_5	EIP@NDNMAEFMNP	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482085
NEMWMGAHJM_1	EIP@NEMWMGAHJM	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482086
NEMWMGAHJM_2	EIP@NEMWMGAHJM	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482087
NEMWMGAHJM_3	EIP@NEMWMGAHJM	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482088
NEMWMGAHJM_4	EIP@NEMWMGAHJM	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482089
NEMWMGAHJM_5	EIP@NEMWMGAHJM	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482090
NHOOSNFLBC_1	EIP@NHOOSNFLBC	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482091
NHOOSNFLBC_2	EIP@NHOOSNFLBC	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482092
NHOOSNFLBC_3	EIP@NHOOSNFLBC	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482093
NHOOSNFLBC_5	EIP@NHOOSNFLBC	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482094
NJKIERTHIU_1	EIP@NJKIERTHIU	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482095
NJKIERTHIU_2	EIP@NJKIERTHIU	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482096
NJKIERTHIU_3	EIP@NJKIERTHIU	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482097
NJKIERTHIU_4	EIP@NJKIERTHIU	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482098
NJKIERTHIU_5	EIP@NJKIERTHIU	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482099
NPLASHTTEQ_1	EIP@NPLASHTTEQ	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482100
NPLASHTTEQ_2	EIP@NPLASHTTEQ	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482101
NPLASHTTEQ_3	EIP@NPLASHTTEQ	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482102
NPLASHTTEQ_4	EIP@NPLASHTTEQ	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482103
NPLASHTTEQ_5	EIP@NPLASHTTEQ	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482104
NSJCCOSXDI_1	EIP@NSJCCOSXDI	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482105
NSJCCOSXDI_2	EIP@NSJCCOSXDI	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482106
NSJCCOSXDI_4	EIP@NSJCCOSXDI	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482107
NSJCCOSXDI_5	EIP@NSJCCOSXDI	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482108
NYWWAZEOHF_1	EIP@NYWWAZEOHF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482109
NYWWAZEOHF_2	EIP@NYWWAZEOHF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482110
NYWWAZEOHF_3	EIP@NYWWAZEOHF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482111
NYWWAZEOHF_4	EIP@NYWWAZEOHF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482112
NYWWAZEOHF_5	EIP@NYWWAZEOHF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482113
OAIDYXFYBF_1	EIP@OAIDYXFYBF	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482114
OAIDYXFYBF_2	EIP@OAIDYXFYBF	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482115
OAIDYXFYBF_3	EIP@OAIDYXFYBF	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482116
OAIDYXFYBF_4	EIP@OAIDYXFYBF	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482117
OAIDYXFYBF_5	EIP@OAIDYXFYBF	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482118
OAXIVTUHJB_1	EIP@OAXIVTUHJB	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482119
OAXIVTUHJB_2	EIP@OAXIVTUHJB	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482120
OAXIVTUHJB_3	EIP@OAXIVTUHJB	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482121
OAXIVTUHJB_4	EIP@OAXIVTUHJB	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482122
OAXIVTUHJB_5	EIP@OAXIVTUHJB	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482123
OEKVAOUVFS_1	EIP@OEKVAOUVFS	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482124
OEKVAOUVFS_2	EIP@OEKVAOUVFS	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482125
OEKVAOUVFS_3	EIP@OEKVAOUVFS	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482126
OEKVAOUVFS_4	EIP@OEKVAOUVFS	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482127
OEKVAOUVFS_5	EIP@OEKVAOUVFS	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482128
ONIZBQTLLK_1	EIP@ONIZBQTLLK	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482129
ONIZBQTLLK_2	EIP@ONIZBQTLLK	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482130
ONIZBQTLLK_3	EIP@ONIZBQTLLK	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482131
ONIZBQTLLK_4	EIP@ONIZBQTLLK	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482132
ONIZBQTLLK_5	EIP@ONIZBQTLLK	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482133
ONKRHVQUZU_1	EIP@ONKRHVQUZU	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482134
ONKRHVQUZU_2	EIP@ONKRHVQUZU	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482135
ONKRHVQUZU_3	EIP@ONKRHVQUZU	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482136
ONKRHVQUZU_4	EIP@ONKRHVQUZU	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482137
ONKRHVQUZU_5	EIP@ONKRHVQUZU	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482138
OOILYAFXYC_1	EIP@OOILYAFXYC	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482139
OOILYAFXYC_2	EIP@OOILYAFXYC	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482140
OOILYAFXYC_3	EIP@OOILYAFXYC	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482141
OOILYAFXYC_4	EIP@OOILYAFXYC	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482142
OOILYAFXYC_5	EIP@OOILYAFXYC	male	monocyte	IAV	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482143
OSWGVHGFTN_1	EIP@OSWGVHGFTN	male	monocyte	naive	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482144
OSWGVHGFTN_2	EIP@OSWGVHGFTN	male	monocyte	LPS	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482145
OSWGVHGFTN_3	EIP@OSWGVHGFTN	male	monocyte	Pam3CSK4	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482146
OSWGVHGFTN_4	EIP@OSWGVHGFTN	male	monocyte	R848	6	100bp	FALSE	FALSE	poly(A)	TRUE	TRUE	Quach_2016	EGAR00001482147
